NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Lectura y Arte,237,"Montoya Pérez, Rafael",Creador,NA,Colombia,Por Cristo,Nº 11,01/07/05,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,05/03/23,196-201,"Con las siglas al inicio: H, m, M."
Lectura y Arte,239,"Tobón Mejía, Marco",Director,MTM,Colombia,Friso. Estudio de J. Ignacio Cano,Nº 11,01/07/05,No,NA,Español,NA,Imagen,NA,NA,NA,0.1,200,Ilustración
Lectura y Arte,240,"Restrepo Restrepo, Carlos Eugenio",Creador,NA,Colombia,Risa tragica,Nº 11,01/07/05,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/03/23,202-203,Del album ilustrado de Rafael Mesa
Lectura y Arte,241,"Tobón Mejía, Marco",Director,NA,Colombia,NA,Nº 11,01/07/05,No,NA,Español,NA,Imagen,NA,NA,NA,0.6,202,Acompaña al texto
Lectura y Arte,242,"Tobón Mejía, Marco",Director,NA,Colombia,NA,Nº 11,01/07/05,No,NA,Español,NA,Imagen,NA,NA,NA,0.1,203,Acompaña al texto
Lectura y Arte,243,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,"Fragmento del poema ""Juan el Evangelista""",Nº 11,01/07/05,No,NA,Español,NA,Poesía,NA,"Hoyos, María Francisca de",NA,0.6,204,Epígrafe de San Juan
Lectura y Arte,244,"Montoya, Antonio José",Creador,NA,Colombia,"Oro limpio, salve !",Nº 11,01/07/05,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/07/23,204-206,Parábola
Lectura y Arte,246a,"Cano, Antonio José",Director,NA,Colombia,J. Ignacio Cano,Nº 11,01/07/05,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,206,Mensaje por fallecimiento del autor y menciona publicación de sus obras
Lectura y Arte,246b,"Vidal, Enrique",Director,NA,Colombia,J. Ignacio Cano,Nº 11,01/07/05,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,206,Mensaje por fallecimiento del autor y menciona publicación de sus obras
Lectura y Arte,246c,"Tobón Mejía, Marco",Director,NA,Colombia,J. Ignacio Cano,Nº 11,01/07/05,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,206,Mensaje por fallecimiento del autor y menciona publicación de sus obras
Lectura y Arte,247,"Restrepo, Saturnino",Creador,NA,Colombia,Discurso,Nº 11,01/07/05,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,206-207,Pronunciado en la inhumación del cadáver de J. Ignacio Cano
Lectura y Arte,249,"Orrego Barros, Antonio",Creador,NA,Chile,A Isaias Gamboa,Nº 11,01/07/05,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,208,Para Lectura y Arte. Epígrafe de Menandro (autor griego). Firmado en Chile
Lectura y Arte,250,"Chaumeix, André",Creador,NA,Francia,La estetica contemporanea (I),Nº 11,01/07/05,Sí,NA,Español,Francés,Prosa No ficción,NA,NA,NA,03/02/23,208-211,Traducción de Lectura y Arte
Lectura y Arte,251,"Tobón Mejía, Marco",Director,NA,Colombia,Mascarón de la fachada del edificio del Banco de Colombia por J. Ignacio Cano,Nº 11,01/07/05,No,NA,Español,NA,Imagen,NA,NA,NA,0.3,210,Corta el texto
Lectura y Arte,252,"Tobón Mejía, Marco",Director,Sempronio,Colombia,De Centro Artistico. Vives Guerra,Nº 11,01/07/05,No,NA,Español,NA,Imagen,NA,NA,NA,1,212,Dibujo
Lectura y Arte,253,"Cano, Francisco Antonio",Director,FAC,Colombia,NA,Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,1,213,Portada
Lectura y Arte,259,"Carvajal, Manuel Antonio",Creador,NA,Colombia,Salutacion al invierno,Nº 12,01/02/06,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.5,214,NA
Lectura y Arte,260,"Tobón Mejía, Marco",Director,MTM,Colombia,Libélulas,Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,0.2,215,Dibujo de Tobón Mejía
Lectura y Arte,263,"Solano Patiño, José",Creador,NA,Colombia,Nomo Orthio,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,"Cano, Fidel",NA,0.5,216,Leyenda
Lectura y Arte,264,"Betancourt Villegas, Félix",Creador,NA,Colombia,Fragmento de un estudio,Nº 12,01/02/06,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/07/23,216-221,"Sobre ""El Quijote"""
Lectura y Arte,266,"Villegas, Aquilino",Creador,NA,Colombia,En la blancura,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,221,NA
Lectura y Arte,267,"Núñez, Carlos",Creador,NA,NA,Tu mano,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,221,NA
Lectura y Arte,268,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Reza,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,222,NA
Lectura y Arte,269,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Di,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,222,NA
Lectura y Arte,270,"Tobón Mejía, Marco",Director,MTM,Colombia,NA,Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,0.6,222,Enmarca los poemas
Lectura y Arte,272,"Montoya Pérez, Rafael",Creador,NA,Colombia,Dura ley,Nº 12,01/02/06,No,NA,Español,NA,Prosa Ficción,NA,"Jaramillo Vélez, Enrique",NA,02/05/23,223-225,NA
Lectura y Arte,273,"Tobón Mejía, Marco",Director,MTM,Colombia,Dibujo de Tobón Mejía,Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,0.1,226,NA
Lectura y Arte,274,"Gómez Jaime, Alfredo",Creador,NA,Colombia,En un album,Nº 12,01/02/06,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,226,Del album de autógrafos del Tandem Club
Lectura y Arte,275,"Twain, Marc ",Creador,"Clemens, Samuel Langhorne ",Estados Unidos,El diario de Adan,Nº 12,01/02/06,Sí,NA,Español,Inglés,Prosa Ficción,NA,NA,NA,04/03/23,226-230,NA
Lectura y Arte,276,"Tobón Mejía, Marco",Director,NA,Colombia,Mayo (yeso de Tobón Mejía.),Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,227,Sin firma del que reproduce la obra
Lectura y Arte,278,"Tobón Mejía, Marco",Director,Sempronio,Colombia,De la costa. Eduardo Ortega,Nº 12,01/02/06,No,NA,Español,NA,Imagen,NA,NA,NA,1,229,Caricatura
